entity_id,fiscal_period_id,fiscal_year,fiscal_period,period_end_date,metric,value,currency,value_usd,source,load_timestamp
FIS-US,FIS-US_FY2021_A,2021,FY,2021-12-31,FF_SALES,8002.66,USD,8002.66,FDB_FF,2026-03-04T23:00:00Z
FIS-US,FIS-US_FY2021_Q1,2021,Q1,2021-03-31,FF_SALES,2140.67,USD,2140.67,FDB_FF,2026-03-04T23:00:00Z
FIS-US,FIS-US_FY2021_Q2,2021,Q2,2021-06-30,FF_SALES,2031.77,USD,2031.77,FDB_FF,2026-03-04T23:00:00Z
FIS-US,FIS-US_FY2021_Q3,2021,Q3,2021-09-30,FF_SALES,1841.78,USD,1841.78,FDB_FF,2026-03-04T23:00:00Z
FIS-US,FIS-US_FY2021_Q4,2021,Q4,2021-12-31,FF_SALES,1988.44,USD,1988.44,FDB_FF,2026-03-04T23:00:00Z
FIS-US,FIS-US_FY2022_A,2022,FY,2022-12-31,FF_SALES,8813.24,USD,8813.24,FDB_FF,2026-03-04T23:00:00Z
FIS-US,FIS-US_FY2022_Q1,2022,Q1,2022-03-31,FF_SALES,2282.3,USD,2282.3,FDB_FF,2026-03-04T23:00:00Z
FIS-US,FIS-US_FY2022_Q2,2022,Q2,2022-06-30,FF_SALES,2399.29,USD,2399.29,FDB_FF,2026-03-04T23:00:00Z
FIS-US,FIS-US_FY2022_Q3,2022,Q3,2022-09-30,FF_SALES,1915.58,USD,1915.58,FDB_FF,2026-03-04T23:00:00Z
FIS-US,FIS-US_FY2022_Q4,2022,Q4,2022-12-31,FF_SALES,2216.07,USD,2216.07,FDB_FF,2026-03-04T23:00:00Z
FIS-US,FIS-US_FY2023_A,2023,FY,2023-12-31,FF_SALES,10007.74,USD,10007.74,FDB_FF,2026-03-04T23:00:00Z
FIS-US,FIS-US_FY2023_Q1,2023,Q1,2023-03-31,FF_SALES,2384.93,USD,2384.93,FDB_FF,2026-03-04T23:00:00Z
FIS-US,FIS-US_FY2023_Q2,2023,Q2,2023-06-30,FF_SALES,2639.39,USD,2639.39,FDB_FF,2026-03-04T23:00:00Z
FIS-US,FIS-US_FY2023_Q3,2023,Q3,2023-09-30,FF_SALES,2075.15,USD,2075.15,FDB_FF,2026-03-04T23:00:00Z
FIS-US,FIS-US_FY2023_Q4,2023,Q4,2023-12-31,FF_SALES,2908.29,USD,2908.29,FDB_FF,2026-03-04T23:00:00Z
FIS-US,FIS-US_FY2024_A,2024,FY,2024-12-31,FF_SALES,10726.04,USD,10726.04,FDB_FF,2026-03-04T23:00:00Z
FIS-US,FIS-US_FY2024_Q1,2024,Q1,2024-03-31,FF_SALES,2528.09,USD,2528.09,FDB_FF,2026-03-04T23:00:00Z
FIS-US,FIS-US_FY2024_Q2,2024,Q2,2024-06-30,FF_SALES,2436.74,USD,2436.74,FDB_FF,2026-03-04T23:00:00Z
FIS-US,FIS-US_FY2024_Q3,2024,Q3,2024-09-30,FF_SALES,2879.81,USD,2879.81,FDB_FF,2026-03-04T23:00:00Z
FIS-US,FIS-US_FY2024_Q4,2024,Q4,2024-12-31,FF_SALES,2881.41,USD,2881.41,FDB_FF,2026-03-04T23:00:00Z
FIS-US,FIS-US_FY2025_A,2025,FY,2025-12-31,FF_SALES,10389.69,USD,10389.69,FDB_FF,2026-03-04T23:00:00Z
FIS-US,FIS-US_FY2025_Q1,2025,Q1,2025-03-31,FF_SALES,2965.31,USD,2965.31,FDB_FF,2026-03-04T23:00:00Z
FIS-US,FIS-US_FY2025_Q2,2025,Q2,2025-06-30,FF_SALES,2886.7,USD,2886.7,FDB_FF,2026-03-04T23:00:00Z
FIS-US,FIS-US_FY2025_Q3,2025,Q3,2025-09-30,FF_SALES,2439.28,USD,2439.28,FDB_FF,2026-03-04T23:00:00Z
FIS-US,FIS-US_FY2025_Q4,2025,Q4,2025-12-31,FF_SALES,2098.4,USD,2098.4,FDB_FF,2026-03-04T23:00:00Z
7203-JP,7203-JP_FY2021_A,2021,FY,2021-03-31,FF_SALES,3.606923422E7,JPY,241663.87,FDB_FF,2026-03-04T23:00:00Z
7203-JP,7203-JP_FY2021_Q1,2021,Q1,2020-06-30,FF_SALES,9482230.04,JPY,63530.94,FDB_FF,2026-03-04T23:00:00Z
7203-JP,7203-JP_FY2021_Q2,2021,Q2,2020-09-30,FF_SALES,8757149.55,JPY,58672.9,FDB_FF,2026-03-04T23:00:00Z
7203-JP,7203-JP_FY2021_Q3,2021,Q3,2020-12-31,FF_SALES,7935327.78,JPY,53166.7,FDB_FF,2026-03-04T23:00:00Z
7203-JP,7203-JP_FY2021_Q4,2021,Q4,2021-03-31,FF_SALES,9894526.85,JPY,66293.33,FDB_FF,2026-03-04T23:00:00Z
7203-JP,7203-JP_FY2022_A,2022,FY,2022-03-31,FF_SALES,4.133710716E7,JPY,276958.62,FDB_FF,2026-03-04T23:00:00Z
7203-JP,7203-JP_FY2022_Q1,2022,Q1,2021-06-30,FF_SALES,9182694.19,JPY,61524.05,FDB_FF,2026-03-04T23:00:00Z
7203-JP,7203-JP_FY2022_Q2,2022,Q2,2021-09-30,FF_SALES,1.044130869E7,JPY,69956.77,FDB_FF,2026-03-04T23:00:00Z
7203-JP,7203-JP_FY2022_Q3,2022,Q3,2021-12-31,FF_SALES,9755065.27,JPY,65358.94,FDB_FF,2026-03-04T23:00:00Z
7203-JP,7203-JP_FY2022_Q4,2022,Q4,2022-03-31,FF_SALES,1.195803901E7,JPY,80118.86,FDB_FF,2026-03-04T23:00:00Z
7203-JP,7203-JP_FY2023_A,2023,FY,2023-03-31,FF_SALES,4.347209345E7,JPY,291263.03,FDB_FF,2026-03-04T23:00:00Z
7203-JP,7203-JP_FY2023_Q1,2023,Q1,2022-06-30,FF_SALES,1.157954611E7,JPY,77582.96,FDB_FF,2026-03-04T23:00:00Z
7203-JP,7203-JP_FY2023_Q2,2023,Q2,2022-09-30,FF_SALES,1.15180181E7,JPY,77170.72,FDB_FF,2026-03-04T23:00:00Z
7203-JP,7203-JP_FY2023_Q3,2023,Q3,2022-12-31,FF_SALES,9154194.22,JPY,61333.1,FDB_FF,2026-03-04T23:00:00Z
7203-JP,7203-JP_FY2023_Q4,2023,Q4,2023-03-31,FF_SALES,1.122033502E7,JPY,75176.24,FDB_FF,2026-03-04T23:00:00Z
7203-JP,7203-JP_FY2024_A,2024,FY,2024-03-31,FF_SALES,4.490617194E7,JPY,300871.35,FDB_FF,2026-03-04T23:00:00Z
7203-JP,7203-JP_FY2024_Q1,2024,Q1,2023-06-30,FF_SALES,1.249513353E7,JPY,83717.39,FDB_FF,2026-03-04T23:00:00Z
7203-JP,7203-JP_FY2024_Q2,2024,Q2,2023-09-30,FF_SALES,1.067889044E7,JPY,71548.57,FDB_FF,2026-03-04T23:00:00Z
7203-JP,7203-JP_FY2024_Q3,2024,Q3,2023-12-31,FF_SALES,1.201096076E7,JPY,80473.44,FDB_FF,2026-03-04T23:00:00Z
7203-JP,7203-JP_FY2024_Q4,2024,Q4,2024-03-31,FF_SALES,9721187.2,JPY,65131.95,FDB_FF,2026-03-04T23:00:00Z
7203-JP,7203-JP_FY2025_A,2025,FY,2025-03-31,FF_SALES,4.53422634E7,JPY,303793.16,FDB_FF,2026-03-04T23:00:00Z
7203-JP,7203-JP_FY2025_Q1,2025,Q1,2024-06-30,FF_SALES,1.147268601E7,JPY,76867.0,FDB_FF,2026-03-04T23:00:00Z
7203-JP,7203-JP_FY2025_Q2,2025,Q2,2024-09-30,FF_SALES,1.32996881E7,JPY,89107.91,FDB_FF,2026-03-04T23:00:00Z
7203-JP,7203-JP_FY2025_Q3,2025,Q3,2024-12-31,FF_SALES,1.104118654E7,JPY,73975.95,FDB_FF,2026-03-04T23:00:00Z
7203-JP,7203-JP_FY2025_Q4,2025,Q4,2025-03-31,FF_SALES,9528702.75,JPY,63842.31,FDB_FF,2026-03-04T23:00:00Z
SAP-DE,SAP-DE_FY2021_A,2021,FY,2021-12-31,FF_SALES,26811.5,EUR,28956.42,FDB_FF,2026-03-04T23:00:00Z
SAP-DE,SAP-DE_FY2021_Q1,2021,Q1,2021-03-31,FF_SALES,6930.46,EUR,7484.89,FDB_FF,2026-03-04T23:00:00Z
SAP-DE,SAP-DE_FY2021_Q2,2021,Q2,2021-06-30,FF_SALES,6907.41,EUR,7460.0,FDB_FF,2026-03-04T23:00:00Z
SAP-DE,SAP-DE_FY2021_Q3,2021,Q3,2021-09-30,FF_SALES,6668.19,EUR,7201.64,FDB_FF,2026-03-04T23:00:00Z
SAP-DE,SAP-DE_FY2021_Q4,2021,Q4,2021-12-31,FF_SALES,6305.45,EUR,6809.88,FDB_FF,2026-03-04T23:00:00Z
SAP-DE,SAP-DE_FY2022_A,2022,FY,2022-12-31,FF_SALES,26482.53,EUR,28601.13,FDB_FF,2026-03-04T23:00:00Z
SAP-DE,SAP-DE_FY2022_Q1,2022,Q1,2022-03-31,FF_SALES,6950.16,EUR,7506.18,FDB_FF,2026-03-04T23:00:00Z
SAP-DE,SAP-DE_FY2022_Q2,2022,Q2,2022-06-30,FF_SALES,6626.29,EUR,7156.4,FDB_FF,2026-03-04T23:00:00Z
SAP-DE,SAP-DE_FY2022_Q3,2022,Q3,2022-09-30,FF_SALES,5754.82,EUR,6215.21,FDB_FF,2026-03-04T23:00:00Z
SAP-DE,SAP-DE_FY2022_Q4,2022,Q4,2022-12-31,FF_SALES,7151.25,EUR,7723.35,FDB_FF,2026-03-04T23:00:00Z
SAP-DE,SAP-DE_FY2023_A,2023,FY,2023-12-31,FF_SALES,25389.58,EUR,27420.75,FDB_FF,2026-03-04T23:00:00Z
SAP-DE,SAP-DE_FY2023_Q1,2023,Q1,2023-03-31,FF_SALES,6544.96,EUR,7068.55,FDB_FF,2026-03-04T23:00:00Z
SAP-DE,SAP-DE_FY2023_Q2,2023,Q2,2023-06-30,FF_SALES,6450.82,EUR,6966.89,FDB_FF,2026-03-04T23:00:00Z
SAP-DE,SAP-DE_FY2023_Q3,2023,Q3,2023-09-30,FF_SALES,6704.02,EUR,7240.34,FDB_FF,2026-03-04T23:00:00Z
SAP-DE,SAP-DE_FY2023_Q4,2023,Q4,2023-12-31,FF_SALES,5689.79,EUR,6144.97,FDB_FF,2026-03-04T23:00:00Z
SAP-DE,SAP-DE_FY2024_A,2024,FY,2024-12-31,FF_SALES,27490.26,EUR,29689.48,FDB_FF,2026-03-04T23:00:00Z
SAP-DE,SAP-DE_FY2024_Q1,2024,Q1,2024-03-31,FF_SALES,7503.75,EUR,8104.05,FDB_FF,2026-03-04T23:00:00Z
SAP-DE,SAP-DE_FY2024_Q2,2024,Q2,2024-06-30,FF_SALES,7929.57,EUR,8563.93,FDB_FF,2026-03-04T23:00:00Z
SAP-DE,SAP-DE_FY2024_Q3,2024,Q3,2024-09-30,FF_SALES,6638.07,EUR,7169.11,FDB_FF,2026-03-04T23:00:00Z
SAP-DE,SAP-DE_FY2024_Q4,2024,Q4,2024-12-31,FF_SALES,5418.88,EUR,5852.39,FDB_FF,2026-03-04T23:00:00Z
SAP-DE,SAP-DE_FY2025_A,2025,FY,2025-12-31,FF_SALES,28877.37,EUR,31187.56,FDB_FF,2026-03-04T23:00:00Z
SAP-DE,SAP-DE_FY2025_Q1,2025,Q1,2025-03-31,FF_SALES,6942.17,EUR,7497.55,FDB_FF,2026-03-04T23:00:00Z
SAP-DE,SAP-DE_FY2025_Q2,2025,Q2,2025-06-30,FF_SALES,7691.34,EUR,8306.65,FDB_FF,2026-03-04T23:00:00Z
SAP-DE,SAP-DE_FY2025_Q3,2025,Q3,2025-09-30,FF_SALES,7703.37,EUR,8319.64,FDB_FF,2026-03-04T23:00:00Z
SAP-DE,SAP-DE_FY2025_Q4,2025,Q4,2025-12-31,FF_SALES,6540.48,EUR,7063.72,FDB_FF,2026-03-04T23:00:00Z
HSBA-GB,HSBA-GB_FY2021_A,2021,FY,2021-12-31,FF_SALES,52555.51,GBP,66745.5,FDB_FF,2026-03-04T23:00:00Z
HSBA-GB,HSBA-GB_FY2021_Q1,2021,Q1,2021-03-31,FF_SALES,14392.04,GBP,18277.89,FDB_FF,2026-03-04T23:00:00Z
HSBA-GB,HSBA-GB_FY2021_Q2,2021,Q2,2021-06-30,FF_SALES,12740.21,GBP,16180.07,FDB_FF,2026-03-04T23:00:00Z
HSBA-GB,HSBA-GB_FY2021_Q3,2021,Q3,2021-09-30,FF_SALES,14034.35,GBP,17823.62,FDB_FF,2026-03-04T23:00:00Z
HSBA-GB,HSBA-GB_FY2021_Q4,2021,Q4,2021-12-31,FF_SALES,11388.91,GBP,14463.91,FDB_FF,2026-03-04T23:00:00Z
HSBA-GB,HSBA-GB_FY2022_A,2022,FY,2022-12-31,FF_SALES,54862.6,GBP,69675.5,FDB_FF,2026-03-04T23:00:00Z
HSBA-GB,HSBA-GB_FY2022_Q1,2022,Q1,2022-03-31,FF_SALES,15295.17,GBP,19424.86,FDB_FF,2026-03-04T23:00:00Z
HSBA-GB,HSBA-GB_FY2022_Q2,2022,Q2,2022-06-30,FF_SALES,12046.56,GBP,15299.13,FDB_FF,2026-03-04T23:00:00Z
HSBA-GB,HSBA-GB_FY2022_Q3,2022,Q3,2022-09-30,FF_SALES,13870.85,GBP,17615.98,FDB_FF,2026-03-04T23:00:00Z
HSBA-GB,HSBA-GB_FY2022_Q4,2022,Q4,2022-12-31,FF_SALES,13650.02,GBP,17335.53,FDB_FF,2026-03-04T23:00:00Z
HSBA-GB,HSBA-GB_FY2023_A,2023,FY,2023-12-31,FF_SALES,61465.48,GBP,78061.16,FDB_FF,2026-03-04T23:00:00Z
HSBA-GB,HSBA-GB_FY2023_Q1,2023,Q1,2023-03-31,FF_SALES,16844.21,GBP,21392.15,FDB_FF,2026-03-04T23:00:00Z
HSBA-GB,HSBA-GB_FY2023_Q2,2023,Q2,2023-06-30,FF_SALES,16885.56,GBP,21444.66,FDB_FF,2026-03-04T23:00:00Z
HSBA-GB,HSBA-GB_FY2023_Q3,2023,Q3,2023-09-30,FF_SALES,14054.9,GBP,17849.73,FDB_FF,2026-03-04T23:00:00Z
HSBA-GB,HSBA-GB_FY2023_Q4,2023,Q4,2023-12-31,FF_SALES,13680.81,GBP,17374.63,FDB_FF,2026-03-04T23:00:00Z
HSBA-GB,HSBA-GB_FY2024_A,2024,FY,2024-12-31,FF_SALES,67227.47,GBP,85378.88,FDB_FF,2026-03-04T23:00:00Z
HSBA-GB,HSBA-GB_FY2024_Q1,2024,Q1,2024-03-31,FF_SALES,19053.57,GBP,24198.04,FDB_FF,2026-03-04T23:00:00Z
HSBA-GB,HSBA-GB_FY2024_Q2,2024,Q2,2024-06-30,FF_SALES,19833.71,GBP,25188.81,FDB_FF,2026-03-04T23:00:00Z
HSBA-GB,HSBA-GB_FY2024_Q3,2024,Q3,2024-09-30,FF_SALES,14057.81,GBP,17853.42,FDB_FF,2026-03-04T23:00:00Z
HSBA-GB,HSBA-GB_FY2024_Q4,2024,Q4,2024-12-31,FF_SALES,14282.37,GBP,18138.62,FDB_FF,2026-03-04T23:00:00Z
HSBA-GB,HSBA-GB_FY2025_A,2025,FY,2025-12-31,FF_SALES,72352.37,GBP,91887.5,FDB_FF,2026-03-04T23:00:00Z
HSBA-GB,HSBA-GB_FY2025_Q1,2025,Q1,2025-03-31,FF_SALES,19040.85,GBP,24181.88,FDB_FF,2026-03-04T23:00:00Z
HSBA-GB,HSBA-GB_FY2025_Q2,2025,Q2,2025-06-30,FF_SALES,19539.51,GBP,24815.18,FDB_FF,2026-03-04T23:00:00Z
HSBA-GB,HSBA-GB_FY2025_Q3,2025,Q3,2025-09-30,FF_SALES,17905.52,GBP,22740.01,FDB_FF,2026-03-04T23:00:00Z
HSBA-GB,HSBA-GB_FY2025_Q4,2025,Q4,2025-12-31,FF_SALES,15866.49,GBP,20150.44,FDB_FF,2026-03-04T23:00:00Z
NESN-CH,NESN-CH_FY2021_A,2021,FY,2021-12-31,FF_SALES,74303.41,CHF,83962.86,FDB_FF,2026-03-04T23:00:00Z
NESN-CH,NESN-CH_FY2021_Q1,2021,Q1,2021-03-31,FF_SALES,19557.32,CHF,22099.78,FDB_FF,2026-03-04T23:00:00Z
NESN-CH,NESN-CH_FY2021_Q2,2021,Q2,2021-06-30,FF_SALES,16637.25,CHF,18800.09,FDB_FF,2026-03-04T23:00:00Z
NESN-CH,NESN-CH_FY2021_Q3,2021,Q3,2021-09-30,FF_SALES,18341.52,CHF,20725.91,FDB_FF,2026-03-04T23:00:00Z
NESN-CH,NESN-CH_FY2021_Q4,2021,Q4,2021-12-31,FF_SALES,19767.32,CHF,22337.08,FDB_FF,2026-03-04T23:00:00Z
NESN-CH,NESN-CH_FY2022_A,2022,FY,2022-12-31,FF_SALES,71271.7,CHF,80537.02,FDB_FF,2026-03-04T23:00:00Z
NESN-CH,NESN-CH_FY2022_Q1,2022,Q1,2022-03-31,FF_SALES,20737.51,CHF,23433.39,FDB_FF,2026-03-04T23:00:00Z
NESN-CH,NESN-CH_FY2022_Q2,2022,Q2,2022-06-30,FF_SALES,17008.69,CHF,19219.82,FDB_FF,2026-03-04T23:00:00Z
NESN-CH,NESN-CH_FY2022_Q3,2022,Q3,2022-09-30,FF_SALES,17612.94,CHF,19902.62,FDB_FF,2026-03-04T23:00:00Z
NESN-CH,NESN-CH_FY2022_Q4,2022,Q4,2022-12-31,FF_SALES,15912.55,CHF,17981.19,FDB_FF,2026-03-04T23:00:00Z
NESN-CH,NESN-CH_FY2023_A,2023,FY,2023-12-31,FF_SALES,75279.54,CHF,85065.88,FDB_FF,2026-03-04T23:00:00Z
NESN-CH,NESN-CH_FY2023_Q1,2023,Q1,2023-03-31,FF_SALES,20105.53,CHF,22719.25,FDB_FF,2026-03-04T23:00:00Z
NESN-CH,NESN-CH_FY2023_Q2,2023,Q2,2023-06-30,FF_SALES,21881.01,CHF,24725.54,FDB_FF,2026-03-04T23:00:00Z
NESN-CH,NESN-CH_FY2023_Q3,2023,Q3,2023-09-30,FF_SALES,17003.08,CHF,19213.48,FDB_FF,2026-03-04T23:00:00Z
NESN-CH,NESN-CH_FY2023_Q4,2023,Q4,2023-12-31,FF_SALES,16289.92,CHF,18407.61,FDB_FF,2026-03-04T23:00:00Z
NESN-CH,NESN-CH_FY2024_A,2024,FY,2024-12-31,FF_SALES,84626.84,CHF,95628.33,FDB_FF,2026-03-04T23:00:00Z
NESN-CH,NESN-CH_FY2024_Q1,2024,Q1,2024-03-31,FF_SALES,22356.49,CHF,25262.83,FDB_FF,2026-03-04T23:00:00Z
NESN-CH,NESN-CH_FY2024_Q2,2024,Q2,2024-06-30,FF_SALES,19123.14,CHF,21609.15,FDB_FF,2026-03-04T23:00:00Z
NESN-CH,NESN-CH_FY2024_Q3,2024,Q3,2024-09-30,FF_SALES,24857.95,CHF,28089.48,FDB_FF,2026-03-04T23:00:00Z
NESN-CH,NESN-CH_FY2024_Q4,2024,Q4,2024-12-31,FF_SALES,18289.27,CHF,20666.87,FDB_FF,2026-03-04T23:00:00Z
NESN-CH,NESN-CH_FY2025_A,2025,FY,2025-12-31,FF_SALES,88200.63,CHF,99666.72,FDB_FF,2026-03-04T23:00:00Z
NESN-CH,NESN-CH_FY2025_Q1,2025,Q1,2025-03-31,FF_SALES,21323.08,CHF,24095.08,FDB_FF,2026-03-04T23:00:00Z
NESN-CH,NESN-CH_FY2025_Q2,2025,Q2,2025-06-30,FF_SALES,21335.85,CHF,24109.51,FDB_FF,2026-03-04T23:00:00Z
NESN-CH,NESN-CH_FY2025_Q3,2025,Q3,2025-09-30,FF_SALES,19009.31,CHF,21480.52,FDB_FF,2026-03-04T23:00:00Z
NESN-CH,NESN-CH_FY2025_Q4,2025,Q4,2025-12-31,FF_SALES,26532.4,CHF,29981.61,FDB_FF,2026-03-04T23:00:00Z
005930-KR,005930-KR_FY2021_A,2021,FY,2021-12-31,FF_SALES,2.1174696747E8,KRW,158810.23,FDB_FF,2026-03-04T23:00:00Z
005930-KR,005930-KR_FY2021_Q1,2021,Q1,2021-03-31,FF_SALES,4.793373882E7,KRW,35950.3,FDB_FF,2026-03-04T23:00:00Z
005930-KR,005930-KR_FY2021_Q2,2021,Q2,2021-06-30,FF_SALES,5.423658938E7,KRW,40677.44,FDB_FF,2026-03-04T23:00:00Z
005930-KR,005930-KR_FY2021_Q3,2021,Q3,2021-09-30,FF_SALES,5.210055613E7,KRW,39075.42,FDB_FF,2026-03-04T23:00:00Z
005930-KR,005930-KR_FY2021_Q4,2021,Q4,2021-12-31,FF_SALES,5.747608315E7,KRW,43107.06,FDB_FF,2026-03-04T23:00:00Z
005930-KR,005930-KR_FY2022_A,2022,FY,2022-12-31,FF_SALES,2.2821828562E8,KRW,171163.71,FDB_FF,2026-03-04T23:00:00Z
005930-KR,005930-KR_FY2022_Q1,2022,Q1,2022-03-31,FF_SALES,5.692722745E7,KRW,42695.42,FDB_FF,2026-03-04T23:00:00Z
005930-KR,005930-KR_FY2022_Q2,2022,Q2,2022-06-30,FF_SALES,5.283643985E7,KRW,39627.33,FDB_FF,2026-03-04T23:00:00Z
005930-KR,005930-KR_FY2022_Q3,2022,Q3,2022-09-30,FF_SALES,6.681296312E7,KRW,50109.72,FDB_FF,2026-03-04T23:00:00Z
005930-KR,005930-KR_FY2022_Q4,2022,Q4,2022-12-31,FF_SALES,5.164165521E7,KRW,38731.24,FDB_FF,2026-03-04T23:00:00Z
005930-KR,005930-KR_FY2023_A,2023,FY,2023-12-31,FF_SALES,2.3436617809E8,KRW,175774.63,FDB_FF,2026-03-04T23:00:00Z
005930-KR,005930-KR_FY2023_Q1,2023,Q1,2023-03-31,FF_SALES,5.898157805E7,KRW,44236.18,FDB_FF,2026-03-04T23:00:00Z
005930-KR,005930-KR_FY2023_Q2,2023,Q2,2023-06-30,FF_SALES,5.313848839E7,KRW,39853.87,FDB_FF,2026-03-04T23:00:00Z
005930-KR,005930-KR_FY2023_Q3,2023,Q3,2023-09-30,FF_SALES,6.108874299E7,KRW,45816.56,FDB_FF,2026-03-04T23:00:00Z
005930-KR,005930-KR_FY2023_Q4,2023,Q4,2023-12-31,FF_SALES,6.115736865E7,KRW,45868.03,FDB_FF,2026-03-04T23:00:00Z
005930-KR,005930-KR_FY2024_A,2024,FY,2024-12-31,FF_SALES,2.6917855725E8,KRW,201883.92,FDB_FF,2026-03-04T23:00:00Z
005930-KR,005930-KR_FY2024_Q1,2024,Q1,2024-03-31,FF_SALES,6.053633532E7,KRW,45402.25,FDB_FF,2026-03-04T23:00:00Z
005930-KR,005930-KR_FY2024_Q2,2024,Q2,2024-06-30,FF_SALES,7.854279818E7,KRW,58907.1,FDB_FF,2026-03-04T23:00:00Z
005930-KR,005930-KR_FY2024_Q3,2024,Q3,2024-09-30,FF_SALES,7.011037614E7,KRW,52582.78,FDB_FF,2026-03-04T23:00:00Z
005930-KR,005930-KR_FY2024_Q4,2024,Q4,2024-12-31,FF_SALES,5.998904761E7,KRW,44991.79,FDB_FF,2026-03-04T23:00:00Z
005930-KR,005930-KR_FY2025_A,2025,FY,2025-12-31,FF_SALES,2.8618682064E8,KRW,214640.12,FDB_FF,2026-03-04T23:00:00Z
005930-KR,005930-KR_FY2025_Q1,2025,Q1,2025-03-31,FF_SALES,7.620925885E7,KRW,57156.94,FDB_FF,2026-03-04T23:00:00Z
005930-KR,005930-KR_FY2025_Q2,2025,Q2,2025-06-30,FF_SALES,7.787966999E7,KRW,58409.75,FDB_FF,2026-03-04T23:00:00Z
005930-KR,005930-KR_FY2025_Q3,2025,Q3,2025-09-30,FF_SALES,5.81414004E7,KRW,43606.05,FDB_FF,2026-03-04T23:00:00Z
005930-KR,005930-KR_FY2025_Q4,2025,Q4,2025-12-31,FF_SALES,7.39564914E7,KRW,55467.37,FDB_FF,2026-03-04T23:00:00Z
AZN-GB,AZN-GB_FY2021_A,2021,FY,2021-12-31,FF_SALES,41832.52,GBP,53127.3,FDB_FF,2026-03-04T23:00:00Z
AZN-GB,AZN-GB_FY2021_Q1,2021,Q1,2021-03-31,FF_SALES,9521.41,GBP,12092.2,FDB_FF,2026-03-04T23:00:00Z
AZN-GB,AZN-GB_FY2021_Q2,2021,Q2,2021-06-30,FF_SALES,11656.54,GBP,14803.8,FDB_FF,2026-03-04T23:00:00Z
AZN-GB,AZN-GB_FY2021_Q3,2021,Q3,2021-09-30,FF_SALES,10857.76,GBP,13789.35,FDB_FF,2026-03-04T23:00:00Z
AZN-GB,AZN-GB_FY2021_Q4,2021,Q4,2021-12-31,FF_SALES,9796.81,GBP,12441.95,FDB_FF,2026-03-04T23:00:00Z
AZN-GB,AZN-GB_FY2022_A,2022,FY,2022-12-31,FF_SALES,45067.16,GBP,57235.3,FDB_FF,2026-03-04T23:00:00Z
AZN-GB,AZN-GB_FY2022_Q1,2022,Q1,2022-03-31,FF_SALES,11060.84,GBP,14047.27,FDB_FF,2026-03-04T23:00:00Z
AZN-GB,AZN-GB_FY2022_Q2,2022,Q2,2022-06-30,FF_SALES,11300.86,GBP,14352.09,FDB_FF,2026-03-04T23:00:00Z
AZN-GB,AZN-GB_FY2022_Q3,2022,Q3,2022-09-30,FF_SALES,11483.02,GBP,14583.44,FDB_FF,2026-03-04T23:00:00Z
AZN-GB,AZN-GB_FY2022_Q4,2022,Q4,2022-12-31,FF_SALES,11222.44,GBP,14252.49,FDB_FF,2026-03-04T23:00:00Z
AZN-GB,AZN-GB_FY2023_A,2023,FY,2023-12-31,FF_SALES,50370.1,GBP,63970.03,FDB_FF,2026-03-04T23:00:00Z
AZN-GB,AZN-GB_FY2023_Q1,2023,Q1,2023-03-31,FF_SALES,12623.83,GBP,16032.26,FDB_FF,2026-03-04T23:00:00Z
AZN-GB,AZN-GB_FY2023_Q2,2023,Q2,2023-06-30,FF_SALES,13945.44,GBP,17710.7,FDB_FF,2026-03-04T23:00:00Z
AZN-GB,AZN-GB_FY2023_Q3,2023,Q3,2023-09-30,FF_SALES,12710.73,GBP,16142.62,FDB_FF,2026-03-04T23:00:00Z
AZN-GB,AZN-GB_FY2023_Q4,2023,Q4,2023-12-31,FF_SALES,11090.11,GBP,14084.44,FDB_FF,2026-03-04T23:00:00Z
AZN-GB,AZN-GB_FY2024_A,2024,FY,2024-12-31,FF_SALES,52292.46,GBP,66411.42,FDB_FF,2026-03-04T23:00:00Z
AZN-GB,AZN-GB_FY2024_Q1,2024,Q1,2024-03-31,FF_SALES,13910.47,GBP,17666.29,FDB_FF,2026-03-04T23:00:00Z
AZN-GB,AZN-GB_FY2024_Q2,2024,Q2,2024-06-30,FF_SALES,14734.37,GBP,18712.65,FDB_FF,2026-03-04T23:00:00Z
AZN-GB,AZN-GB_FY2024_Q3,2024,Q3,2024-09-30,FF_SALES,11271.14,GBP,14314.34,FDB_FF,2026-03-04T23:00:00Z
AZN-GB,AZN-GB_FY2024_Q4,2024,Q4,2024-12-31,FF_SALES,12376.48,GBP,15718.14,FDB_FF,2026-03-04T23:00:00Z
AZN-GB,AZN-GB_FY2025_A,2025,FY,2025-12-31,FF_SALES,57495.36,GBP,73019.1,FDB_FF,2026-03-04T23:00:00Z
AZN-GB,AZN-GB_FY2025_Q1,2025,Q1,2025-03-31,FF_SALES,12739.9,GBP,16179.67,FDB_FF,2026-03-04T23:00:00Z
AZN-GB,AZN-GB_FY2025_Q2,2025,Q2,2025-06-30,FF_SALES,12485.29,GBP,15856.32,FDB_FF,2026-03-04T23:00:00Z
AZN-GB,AZN-GB_FY2025_Q3,2025,Q3,2025-09-30,FF_SALES,14870.01,GBP,18884.92,FDB_FF,2026-03-04T23:00:00Z
AZN-GB,AZN-GB_FY2025_Q4,2025,Q4,2025-12-31,FF_SALES,17400.16,GBP,22098.2,FDB_FF,2026-03-04T23:00:00Z
